,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence
48,2,"☁️Afternoon Ride - muggy AF, a new route home",17439.2,2384,2427,27.2,Ride,10.0,2476863507,activity_1561388846.tcx,2631389119.0,2019-06-24T15:07:31Z,2019-06-24T16:07:31Z,(GMT+00:00) Europe/London,3600.0,"[52.915165, -1.431537]","[52.88782, -1.298655]",,,United Kingdom,52.915165,-1.431537,22,4,0,1,0,False,True,False,False,everyone,False,b1300675,False,2631389119,7.315,10.6,111.0,264.6,False,True,148.0,174.0,False,True,46.7,29.1,11,0,False,53.0,2265413,1,a2476863507,w~}aIbrvG@MCDIOBRRYH@rAxAPbAC`AOlA_@dAs@\QPO|AS|@qD|Fo@tA]lASz@eAnHqA|KQ~@[^Kl@QjCMv@?|@DZxAxEr@nCHJFUAa@Sy@?_@HKrAAhDa@fCo@tAcAdFwFd@[h@KdAPx@OtAJLItCSdBk@fAAlAgBp@Yp@aBv@gAdA{DhAkD\s@`@o@xC_CrHuClA{@b@e@d@aAn@sDJaA?eEDg@ZsBd@{BLiBh@cDNI^`@dA]xAaAnBwBbAaBr@yA`@oAHqAl@iAHa@N}AKYgAo@s@k@G@IP@\CHi@eAQiDBaD[yBBk@T{ANM\Dn@j@lBz@f@?XKl@o@Vm@jA{FJ_AVeF`@_Cn@yBTe@DId@CFO^{AbAsCxBwE|AeCxCyDfNwOzC}CJMHc@PWv@Yn@e@|FaGnDcDr@g@|DkDnAk@xD{CpBoAvDoBdGmCFMHg@CaAHcALe@R]XUXIZFVTXFp@_@^c@~AgCr@yAdDwFh@cBr@sAr@wCTa@l@_BV]r@wBtAiCd@kBL_BNcIRmDz@kFp@aGBq@`@mBLmD^{F?wHJ{BF}B`@iDZyAd@qANiA|@oE^oC`@wFXwALi@~@gC^s@`@mArH{Qj@_AlAoDxCwHjBaEX{@`A_Cj@}@b@eBzEgLlBgFn@qATw@HyA?k@]wIEmCA_GBkCFcAPmBLe@f@{A`AyBpAsElCuI|@{BRsAJkECyAi@aEEwAVeEFSHaAZsG@}AXgFLmFTcFVqDP{A`@sA\w@Jm@Zu@rEmHx@eAhAgC\iAZaBZk@FODi@Pc@jAmEd@wA`@w@r@qBz@gDj@}AzA_HV{@TuARcCp@qJL}@ZgAHu@AOUe@IcAAyABi@`@iABUAk@Oa@_@g@Qa@gAoGiBwGiCwF}@sCm@cC_AkC_A_Ek@mB{AiGc@oCm@eBsBqHiBaIuBoHc@wBg@gBm@eBy@oB}@eBy@qAo@wAEoAeAkCu@oA{CkGgHoOgBoBu@c@s@UaBW}HsBoCi@qDLiAM]MUYMg@c@sDm@sGCsAJeEIsBGm@wA}Fw@qB]u@oBoBiDeFm@w@{BaEyEyHcAuBs@eAc@c@wAyBo@w@uAaDYc@]Wu@VmBpAw@x@gAn@qDrCEH@XLRt@tBjBfGLx@?rCMvD]vD]jCOx@,2,
49,2,Morning Ride - Correction for this mornings ride - logging for bike ,15449.7,2310,2310,0.0,Ride,,2475966450,,,2019-06-24T06:00:00Z,2019-06-24T07:00:00Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,False,True,True,False,everyone,False,b1300675,,,6.688,0.0,,,False,False,,,False,False,,,0,0,False,,2265413,1,a2475966450,,2,
50,2,"☁️Morning Ride - some weird fuck up, normal commute to work 39 mins",3.6,2,816,0.0,Ride,10.0,2475880338,activity_1561354333.tcx,2630368211.0,2019-06-24T05:58:21Z,2019-06-24T06:58:21Z,(GMT+00:00) Europe/London,3600.0,"[52.912194, -1.411177]","[52.912162, -1.411174]",,,United Kingdom,52.912194,-1.411177,0,2,0,1,0,False,True,False,False,everyone,False,b1300675,False,2630368211,1.8,1.5,159.0,0.3,False,True,159.0,168.0,False,True,42.8,42.7,0,0,False,0.0,2265413,1,a2475880338,el}aIzrrGD?,2,
51,2,⛅Afternoon Ride,16120.6,2198,2282,39.4,Ride,10.0,2468569650,activity_1561129862.tcx,2622747573.0,2019-06-21T15:11:11Z,2019-06-21T16:11:11Z,(GMT+00:00) Europe/London,3600.0,"[52.915299, -1.431624]","[52.887831, -1.298518]",,,United Kingdom,52.915299,-1.431624,25,2,2,1,0,False,True,False,False,everyone,False,b1300675,False,2622747573,7.334,10.7,116.6,256.2,False,True,155.2,176.0,False,True,53.1,30.4,23,0,False,62.0,2265413,1,a2468569650,q_~aItrvGPu@JOJAJFh@p@v@l@At@OtAa@z@o@\]ZEPGlAaCpDcAdBgAnCo@jC]pB]zC_@jCk@dGU`AMRGn@IZWd@g@bDLlArChKJA@YE[Sm@Hc@TEZJh@C`A]hFgApB_BjEyEh@a@\IxADt@MZFpBDhBSv@W|AAZOnA}Ar@]R_AJONe@^o@JILe@Pa@RuALe@bAyCT]r@s@x@kAvAuAZKbAk@rAe@dAi@fA]pAgA|@mANg@^yBLkAGs@DqCx@sFZmAD_CDk@FOd@k@ZNFH@N{@d@}Er@gCTgDDgAGsF}@{By@s@MwBoAIQJ{@AYMMk@Je@IWMgAeAqCoDsBcEUoABuCEq@Mk@Yw@k@u@cAkBUSQ[Yy@D[\q@@{CIwDOcBAsAWqAG}@?i@Hk@`@mBTqB`@cCXwDh@sDTiCHUh@aCRc@jAyDDS?Ue@cAMg@@wCCWIQgAw@aAa@kCqAsAu@_DgAG?[JCYFY`@w@h@{BtB}G\iBn@gFPiAd@oA\eBf@gBbAwCrBoIj@cEt@oHf@{Cb@qBZqBhAoEJaAf@cBR}Ax@}EdAeFt@wE`A{HZyAHcAPmAh@oCLc@HMl@gCf@gB\wBv@_DfAuGh@mAN_BBmALgANk@\y@j@gCLODUL]H{@Lm@f@oE^iCr@kEjAuG~@oERoAFsA@i@GkBGi@@c@DIJAfBb@ZQHSh@mDxBsLtKih@z@mEJUD[HUbAcGbBeIb@mCdB_Jr@}CV_ANOLkA|@cEdAoDtEcSxAyFNiAd@uBf@_FlAyIlBqJN{AjBwJDkAAq@WqCSqDs@oGsAmFOmBAm@S{CgAkHi@}ESeCQ{EA{LYuHBkAGo@_@{BWeAg@oA[sB_@wQDwAJyAAgAQoBUqBe@_G[cCSyEVGf@@rBk@p@ExAa@n@K|@?jA]bIe@bCE|Bw@bBoAlDeBbAu@T_@`AiCpAmCRe@nAmBd@eA`@i@XSt@YnCm@bBGrA^fF|CXETWb@cBb@}BNe@NKPu@@k@HOLKFST{A\oAhAcFf@uCv@_El@kC@SAUGMo@Y_@k@g@[YKcBGg@OkAw@w@{@gBkAw@e@@Kr@r@P?LWLgAVmDd@cELy@Tq@Ze@ZYDM@QG_@WeAIy@?gBH}@Z_BbAmDCUKQyA]u@JcAKAIC?MLO^,2,
52,2,"⛅Morning Ride - lovely and sunny, up and over train bridge",15433.0,2390,2407,53.4,Ride,10.0,2467537893,activity_1561095357.tcx,2621678908.0,2019-06-21T05:36:01Z,2019-06-21T06:36:01Z,(GMT+00:00) Europe/London,3600.0,"[52.887721, -1.298711]","[52.915096, -1.431432]",,,United Kingdom,52.887721,-1.298711,12,3,0,1,0,False,True,False,False,everyone,False,b1300675,False,2621678908,6.457,9.6,100.9,241.2,False,True,152.1,172.0,False,True,53.1,29.9,7,0,False,59.0,2265413,1,a2467537893,mhxaIx{{FPYVInAXf@Ib@?t@PX\d@GzAl@tC`DnChDfDtD@f@c@jB?\HVPP`DzAjB^fAADDFTA~@@fAJnDNjCA`AOx@eAvCW~@a@`BOdAi@tJwApRe@xHQtBIlDc@rCo@jCcAdCEVINGRiAzBuD|HQx@i@v@kF~KcA`Ci@bAy@lBa@hAiBrDMf@KNKh@S`@S`@WVw@hBa@l@Qb@GTU\cBdDgBhEmCxFe@x@a@`AiAvBs@`B[l@i@nAeCbHcAtDSx@OnAUr@m@rCCR_@rBG~@c@zASvAeApDAT]xAmBjJYhAOVYzCo@fDIz@y@|Dw@hFi@tB[jBu@tGgA`H_@pBqA`FYxA{AjGWvAO^{BpIyAzFsCtNa@zCyAnG_@jBYjBy@lDKx@Br@Gh@q@rBsArGm@zBsAfG}FfYKt@e@zBGd@eArFO^SRe@?w@[I?MHCXV~CAb@Ct@a@jDS~@Qf@O`AOh@o@rCStA_AdFUjBe@dCi@bEw@~Dc@vAw@bF]fAWpAIl@Cp@CTYz@CTi@vBQ|@?XKd@u@fCIb@Sr@s@xBSz@Ih@D\@v@[xBQrCa@pAKh@Sd@[pAStBm@hD{EpT{AvH}@vGm@bGg@jDYrAyBtHI`@cAtCk@pBUxAe@~Ds@|Ey@jDeAvCg@nB?NH\ZVpGlBdCvA^JR?dAd@DOJN?HEGB\ARSpAC^@b@b@~AFb@Cb@eA|CWj@]vAYtCoAfHOnAGd@@bAOb@Y|AOlAe@nBK|@H`Br@zHJhEGtCBd@FNt@dAz@bBb@j@Ph@XvBCvB@TPx@lCvEFRvClDd@XZHx@@l@^L\BTEj@@TN^bEbBdCh@rCh@xC?`Hg@pCy@j@UJMAWMQSCQNS^Kf@?|@EhC}@nFIvCMnBGf@m@hDu@fA{@~@}CrAwAf@_Aj@e@FuAbAm@l@iA~B{@jCk@lAYbAQvA{AjC{@n@cApBWJy@AKHoAb@mCDsAUw@E[JwA@[Hu@f@mBtByAvAcCdBeAXuDl@w@F{AEg@PI^?p@f@~AL@FK@Wo@uBkAcFW{A?i@Dg@PaAH{@b@_ARw@j@_F\yDf@gEt@iEb@aBRm@j@qAxDqGLs@D{@HQRMb@GROVw@Fk@?_ACQEMe@Yg@o@GEGB,2,
53,2,"⛅Afternoon Run - recovery, a few sprints and getting lost on the pennyfields",5122.6,1893,1945,2.3,Run,0.0,2463448621,activity_1560961095.tcx,2617459616.0,2019-06-19T16:18:21Z,2019-06-19T17:18:21Z,(GMT+00:00) Europe/London,3600.0,"[52.887635, -1.29859]","[52.889237, -1.297673]",,,United Kingdom,52.887635,-1.29859,0,4,0,1,0,False,False,False,False,everyone,False,g4483697,False,2617459616,2.706,6.9,,,,True,146.0,180.0,False,True,31.4,28.9,0,0,False,37.0,2265413,1,a2463448621,{oxaI~{|FSpAQ|@Wr@c@z@WZYL]HYE[Q[YQ_@Me@MoA@SEa@@QIuBWcECOMUUeAOkAECMHa@Ho@Fe@?a@HINIBOEQAMBo@v@OJIBOg@Kw@?SYq@a@m@Qo@IL[Ta@PQ@UOw@q@SMM@_@CGGKQ@m@M{@So@Ug@U_@KFwAlBQPg@Nk@DS?WGKGI?MEIG}@mAk@cA_@}@@g@E[?m@NoA^sANsCOmAWwAIICK_@uDMm@Ee@ACs@CQ@i@?u@Ng@@e@MKKME[e@MMEMg@kC@a@Eq@YeB?]Kw@BWA[GSEo@@{AAkCCSFaAOkBB}BNeAF{@?YNsAFMbAoAh@k@VEPKXATFRJRVLd@JhAHTHPTx@HDHA@@Nd@JbAHb@HVP\Fd@?l@HhB@bDJtD?lADr@?x@L~DQhDCL]NCJCN@t@Hv@HVCLPx@NTf@lBFf@Dh@MzBKVSz@UrAAb@Br@Df@Jl@Nh@h@~@PTj@d@d@Tf@HDR@v@I`A?z@Od@Yl@U\CJ@NRp@C?EESk@ACSACC?EXINKR[Vw@N_AJCVLZJFDFJ`@`BDr@ATHxAC?Ke@YgCOuA?QDMj@SRKLC?CCAW@e@V]HK?UKIMEO?o@Do@GWCC?@EAIDc@MgAq@MOd@j@ZNv@J|@AXMb@a@j@o@b@q@JGTZVLJN\~@Ll@Dj@DNd@J\VFHZjAPdAHRZ_@n@e@LELMD?NH\b@BN@`@Pv@FHf@UTWTMH?^Jz@[RCp@@v@M,2,
54,2,⛅Afternoon Ride,15374.0,2329,2344,41.4,Ride,10.0,2460456692,activity_1560870820.tcx,2614376297.0,2019-06-18T15:13:48Z,2019-06-18T16:13:48Z,(GMT+00:00) Europe/London,3600.0,"[52.915161, -1.431791]","[52.887719, -1.298613]",,,United Kingdom,52.915161,-1.431791,21,4,0,1,0,False,True,False,False,everyone,False,b1300675,False,2614376297,6.601,10.0,90.1,209.8,False,True,144.5,164.0,False,True,53.1,29.9,6,0,False,44.0,2265413,1,a2460456692,w~}aIvsvGCw@GHDCA_@JC`@`@V^z@~@BXAx@C\EZM\[h@OJi@JIJKVM`AMl@OZaBnCgAnBYj@_@`Ai@`CShAsBxRg@pB]r@_@xC?`@Hx@rC~JF?@USuAD]NKR@~@IrBa@jBYbAWpB}AvB_Cn@w@x@u@TOr@Kb@DX?t@QL@LFP@P?z@L`@@b@Ip@EpA_@b@Cl@?JGr@iAX_@Z[^Ql@wAz@}A|CoJL]\e@fAmAt@m@dCcAn@[p@U~Ay@dAs@v@w@`@w@`@uBTyBBgBHoCPo@n@}DHyAFm@PaAXs@FETHHLBREHy@`@o@J_B^o@JsDT[?k@F_DKgFq@uAa@s@]o@Sy@c@IKWIYMGMHm@A]IWQKU@s@Ia@Oi@c@qCqDm@gA_AiBc@wAG{@?kBCk@UkAM_@qCoEMYK[?OPeABSCgFG_Bc@yFKwBl@gDR{@^qCVkAd@uED_ATkALsAPuAZkAh@mA`@uA\aA?g@CQ[}@Os@CcCIa@SWg@]o@YwBoAiBo@gCaAu@a@MBWLGQF[\u@l@_CjB{Fb@qBj@yFl@iDzCqJhAeEx@oDNcA`A_J`@uC|@_FpD}PnB{J|@wFTgBr@_FPuBb@gC`@iBxAaGhAuFhByJf@_ERcA?Uv@mBb@iBXcB|C{RhAeGhAoFNiAFyAAc@QuC?OFKHCH@bA^ZDJCHMFSZaCl@kDj@_CLy@hCaMjBsJbCmLZcBr@cDZoA\gBXgBf@yBbG{ZtCcM`DuLfBaI~BcJn@mDpBuPb@aCf@yBj@uD|B{LRqB\o@DMr@sDZgAtAgGpA{GXkA\iCNw@x@{D`AcE`@yAtA_EtC_HpBeEjAyBhFgLf@mAr@yAVq@`AyBdCcFLc@P_@|@eBr@cBdB{D`FcKfDkHhFkLb@y@f@oAf@iB\{AXuBL}AzAoULaEXkFDsB`@_GV}A`AoD~@qCLu@@oAUeI?iACOCKOMg@Bi@GsBo@w@i@wAq@IGCQBUZoAJu@EWaCoCq@q@mCmDaCiCsAo@Q?MFOEm@a@_@Ge@?c@Jq@KG?]KG@IHYl@,2,
55,2,⛅Morning Ride,15478.7,2392,2455,53.5,Ride,10.0,2459337529,activity_1560835973.tcx,2613221615.0,2019-06-18T05:32:58Z,2019-06-18T06:32:58Z,(GMT+00:00) Europe/London,3600.0,"[52.887787, -1.298694]","[52.915214, -1.43212]",,,United Kingdom,52.887787,-1.298694,13,4,0,1,0,False,True,False,False,everyone,False,b1300675,False,2613221615,6.471,9.6,97.3,232.8,False,True,151.3,173.0,False,True,53.1,29.9,7,0,False,60.0,2265413,1,a2459337529,mhxaIn{{FJSJE^DJJ`@HnBKt@ZXRZMNDvAr@rA~AbCfDjFhGBN?Na@~BD\NPlBfAjAb@nBPx@GBVFxFNlECdAIz@uAfFe@xCS`CiApSObBm@`E_@xDIvAQxEO|Bi@lCm@zBk@vAaAfBmAhBuDdImClFy@tBgA|B_BvDUV]j@eA~BSt@kAxB_BvDyAdCa@bAkB|DGNEn@Mb@WP[f@c@pBaBnDIN{@v@eB~C_AnBcB`E[dAcA|Bk@bBGNAVo@xBG|@y@xDc@zCs@fDu@pCQjAgAjFu@zCcAbFKPGx@QnAk@xBo@pDYpAYtBm@`CATc@jB?TOt@?TKv@Ez@KjAo@bFq@hEyBnIItAu@jDWdA_@dAg@|Bw@jCm@lCoAtE_A`EcAxEEfAk@fBy@jFmArFm@fDq@rCAn@e@tAuAhGwBtKgBfIKx@_BfHgAvFGf@e@lBkAfHK^[f@]@iA]ERLrBD`AEjAOrAYpAa@pAUjB_@`BMrAa@rBOb@i@bCWrAKhAw@rDYzBo@jDGr@m@bDEjAMzAm@fDARk@tCSdBcAlDIz@{@`CMb@CTc@xAWtA{BbQS^]dAk@|Ce@bBgBpHaDtOs@jEgAjKk@nDa@hB}@nDgAxDqAnD[bAIb@@rACRM|@o@rCUzAQv@?Te@dBiAhDg@nBAb@DNFNVPxAb@hEvAlAh@~BtAZ^HNDVCvBHj@ZlADf@I`@s@nBaAnBWx@_A`GCl@i@vCcAhIMxAc@|AI|@PrARhC`@vC@tCN|@HrABh@AnAL\b@x@bB~BXt@J~@@`AKrAAh@Nv@`AjB|@rAx@z@z@jAfAnAl@^d@Hp@ARDZRHd@Cz@Fd@FLlBz@|Bz@~F~@fGKlD[nDgAJOCYe@KMJSr@M`AKdCk@tFEtFG|@YpAOvAa@`Aw@z@q@h@]Cm@L}@b@eAZaAd@[FqAn@oC~BKNAr@a@`CMd@]j@Sv@S^UtAOb@gA`CUTq@^gAbBYHc@EeBp@qBPsC_@o@N_AIe@Fc@T{@t@a@j@}@r@sA`BwAnAWP_AVwALcDh@qAIWDWd@ERA^Jr@HXJNJGBO{@{Da@{Be@sBCYCiAV_Dj@oCZgCb@kGTyBZuB~@iEb@oAf@iAnD}FLg@F{ALSv@QTYLa@Hi@@}@Ic@MYaAcAMHUt@AVHr@FF,2,
56,2,⛅Morning Run + 1.5miles - working for that fathers day chocolate. Watch restarted itself after 1.5miles,21251.5,8859,9126,103.8,Run,0.0,2454172558,activity_1560670810.tcx,2607868176.0,2019-06-16T07:40:17Z,2019-06-16T08:40:17Z,(GMT+00:00) Europe/London,3600.0,"[52.881531, -1.29156]","[52.886719, -1.292073]",,,United Kingdom,52.881531,-1.29156,5,5,3,1,0,False,False,False,False,everyone,False,g4483697,False,2607868176,2.399,4.3,,,,True,160.2,181.0,False,True,76.2,29.2,0,0,False,299.0,2265413,1,a2454172558,qlwaIfg{Fr@|AfBlClCzCjBzCzAbFX`BR~COtBDzCCj@u@|AmAv@e@|@Mj@ClAHxA?dARfEAbBcCzIYfBkAtQq@tDs@~JEpBSv@DrDG`B_@hC_@~Ah@vAFf@X|FXpC^nGd@pD^nElB~N~BdU^fFp@~Dn@hFSpCs@xDgAbE_@zBIzNId@kCEw@SsFe@]JoA`As@DuAb@aADwAS_BH{@hAmBbF_BjDm@BuASi@HsC|Ce@Rk@GuA{@{@Yg@Bg@XqAdAy@jAc@fAu@pEq@dHY|ASPo@N_BFKd@?`@O~@a@T}@B_AVwA@sB_@wBIw@NaA?eAV]NSh@Qm@oFc@wEDsAOsC?kMrAk@OiATyIb@oGJgCOkFaBoE@aBRmFJiIu@sDq@CIoBF_Dv@SIKsAc@sAWaB?SSaB{AuIuAcJw@cEwA{Ey@mDuAmHsAcJuAsRKqCKwGFiMHoEb@{Cb@aBd@_ANo@|@mB`@eBDk@?kB]uF_@sF@gGSmCkAcHOuBUm@UmA]kDq@}DOcBi@uB_DeIu@yAnCdGh@lBTXhAnEp@dHbCdQ\lIErBB~AZfDd@`HOjCa@vAwBhFi@hCGv@@tAIp@GxHBvKXtHVzDt@vI`@bDpAfHp@tEj@hCr@xB|@jDz@~D^xCdAfGpBfLPdBd@bCLNpBc@pACnCTXMl@DzIjA|Q[tDrAjDl@xJe@h@FjIgAnNmApC?nDZhBCrAVdAGj@FBRV[bBa@ZFfBMb@JhAW`Er@nCUTMJYBcBTg@zBA`@OVc@R_AXyFt@wFhAcC~BgBf@Yh@@~Br@ZVl@?lAkA|AsA|@Gv@R\Iv@w@l@uCj@eA~AgCr@i@nAWnBNb@Sx@IhAg@x@Cx@_@nAZhC@bATbCG\QDi@GkADeCAoDFwAC_AlBgGz@yF@_Ai@gEUsC{@kGUqDe@_CIuAgAmJ_@{DImBo@_Fo@kEAiAk@oFQwDWaBa@oHo@uBb@{BRmBXeDBoAf@wHNeABeAf@}FLs@VqEXeJf@qCb@gBz@}BVuABcBUqFMyA@_Bx@iC`CyAZo@Fs@EcCH{BEoAq@uD[w@gBuFw@cAg@[KU_A}@e@sAcAoAk@c@c@}@]YyCuGmAoAqBwDkAaC_BsBw@o@o@uA}@kAGo@s@Kq@PgApAkCpAY\uAt@mA`ACVhAlC~@tCz@vCNnB@vBQbC,2,
57,2,⛅Afternoon Run - got piss wet through,9870.6,3310,3321,19.8,Run,0.0,2441883538,activity_1560266411.tcx,2595164033.0,2019-06-11T15:20:41Z,2019-06-11T16:20:41Z,(GMT+00:00) Europe/London,3600.0,"[52.887178, -1.298878]","[52.888387, -1.299137]",,,United Kingdom,52.887178,-1.298878,2,5,0,1,0,False,False,False,False,everyone,False,g4483697,False,2595164033,2.982,4.9,,,,True,175.6,189.0,False,True,40.9,29.7,0,0,False,195.0,2265413,1,a2441883538,_pxaI~{|FSnBOp@Sf@c@v@a@d@g@P_@Ai@a@Ya@M]Q{@SkDCmBGqAg@_HEMQSMYe@kCGGa@J_@Gi@m@Q[a@wBK_A?a@QoA]yA_@aAWgAMqBCqA@oADc@R_AVm@^g@d@w@HSJi@JoA?e@Cs@CG}@CcBTu@Pi@Ra@AMUo@Va@Ri@`@gAl@i@b@o@Ts@`@k@Tg@V{A`AIB]VUHWXIVs@`@q@Ni@Ck@`@u@TSNWJQLiA`@UVSJqAz@aA`@WRkDx@wAI]?aA?IDGHCRHf@?NJvAp@|Ex@jFXfDJl@LjBPbBP|@d@jD^dGJ`C?t@J~CBdCB^AnBFrA@`CHnB@|AGt@?jACrA[`ACN?hDMjDBfBHpAV`CBj@PnALnAARHzADzBBxELzBb@|DAHE@c@Bw@e@k@m@ME_@CqAZy@FS?a@JW@a@RWHa@DGEk@BiATgBTu@HCAGKOk@MeDOmBCgEGw@WwGMsA]uBM_CEkAIu@K{B[sBc@{Aa@gAa@y@y@mAk@m@a@k@eAsBKY_@o@Ui@}@_Bs@sAk@aBi@sBi@cB[cBi@qBYeBm@}B[mBi@aASqAMo@?a@DMHMVOb@IHGJKVi@Zg@p@o@NGNMd@gAh@i@n@cAv@{@bAcBZ[f@s@Pc@j@_A`@c@Z_@h@_@nA_@x@e@f@]b@U`AWdAa@vB_@h@Of@CdAO^LVZVSL_@LKvALd@AfDWz@M`@URQfBgAvAiAf@Uh@_@^Qb@MJI\GJEd@Bx@KHBNPLf@Lz@Bx@MzBUhAY`AK~@B`AD\Hd@LZH^r@lAPT^^VHb@F`@?^E~@YNOlAiB\{@ZoAb@yBJ{@DeBCgAMwAi@kDOaBQsAGq@BOHKvAcApAm@x@M`@Bh@[j@K|@KZ?v@MV@RFHf@Bh@?f@Eb@U`Ae@~@{@|AYx@I^E`@?dC@^TlBFThApDb@nCFn@T~AZv@XZ`@Nh@CH@HJNrAH^P^Pr@ZfBLlABXAjBHpCRpBPvBHXLPZZPHf@FZGPKPWXm@d@}AJcAR_ADi@EkBMgAOw@Gm@O_AWcAi@RSBk@Z[IM?_Ab@[TGFK^C`@H|A@x@BDB?R?f@O,2,
58,2,Morning Swim - Watch was paused for the first 10 lengths 🙄,1075.0,1263,1263,0.0,Swim,,2432385042,shealthe492f1ab-6d3a-3f1f-0c21-e7f168bdde1f.tcx,2585311419.0,2019-06-08T06:42:26Z,2019-06-08T07:42:26Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,everyone,False,,False,2585311419,0.851,2.1,,,,True,153.3,166.0,False,True,,,0,0,False,50.0,2265413,1,a2432385042,,2,
59,2,Morning Swim,1200.0,1740,1740,0.0,Swim,,2432376813,,,2019-06-08T06:30:08Z,2019-06-08T07:30:08Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,3,0,1,0,False,False,True,False,everyone,False,,,,0.69,0.0,,,,False,,,False,False,,,0,0,False,,2265413,1,a2432376813,,2,
60,2,🌧Afternoon Ride - Strava decided to end my ride 6 miles short...,7236.8,1138,2671,26.4,Ride,10.0,2430995618,activity_1559918481.tcx,2583872858.0,2019-06-07T14:41:29Z,2019-06-07T15:41:29Z,(GMT+00:00) Europe/London,3600.0,"[52.91513, -1.431765]","[52.908558, -1.387679]",,,United Kingdom,52.91513,-1.431765,9,4,2,2,0,False,True,False,False,everyone,False,b1300675,False,2583872858,6.359,8.5,95.5,108.7,False,True,144.7,176.0,False,True,53.1,41.0,5,0,False,24.0,2265413,1,a2430995618,q~}aIpsvGBGU\?]DQLYLAXXZd@LLHDFN@v@IlBI\KTONo@\KRU~AQl@sBnDYl@u@~Aa@fAk@pCUtAY~BaAjJc@jCCPO^URM^A?AE?\ClAQh@G^?b@@`@Nx@r@bCj@lCT~@FLFE?UQy@Ac@LYNALD`AIpBY~@KnBe@XOdBsAlE}EVUZKXEdAHbAQv@Lt@Df@?h@Ih@EXGt@a@`@At@DTQz@qATS`@SJKh@sA`AeBTs@ViAVs@N_@bAuC`@y@h@q@f@u@b@]ZEd@Od@]r@a@tB{@LAbAg@~AuA^i@Vs@d@wCFm@DwABqA?y@Bc@J_A~@aGJeCDQVc@LELFHJFRENs@ZiBd@kATuANwAHcA?[D}@@mACWGyB[yAYe@O}@Qq@YcBy@i@c@EQHy@E[MUQIu@AWIu@]]Y}AyBc@e@iBoD]}@Mu@Ck@?mBEi@Ou@Uo@cBoCi@w@Uc@E]@]Pk@@QAmEG_B{@cL@Qv@qDl@uDRgBTmAVsCVeBXaCHeAt@gB\oA^eAFQAc@]iAOw@EcCEQ[_@OMiBcAgAi@_Bm@{Ao@{Ai@CEKEIA_@NKO?[FY\m@dAmD`@}@HMb@_Bb@}BT_Cl@uE\aBb@wAXmAhBuFfBkHd@kDt@eH|@gG^oBHg@Ts@r@kDLa@?WRu@L}@P}@Ne@XsApBcKXoBJeA`@iC^{CFQLgBPkA^uB\sA,2,
